,path,conversion,path_count,conversion_rate,path_list
244,Instagram>Online Display>Instagram>Online Display>Facebook>Online Display>Facebook>Instagram>Facebook,1,1,1.0,"['Instagram', 'Online Display', 'Instagram', 'Online Display', 'Facebook', 'Online Display', 'Facebook', 'Instagram', 'Facebook']"
245,Instagram>Online Display>Online Video>Online Display,1,2,0.5,"['Instagram', 'Online Display', 'Online Video', 'Online Display']"
246,Instagram>Online Display>Paid Search,3,24,0.125,"['Instagram', 'Online Display', 'Paid Search']"
247,Instagram>Online Display>Paid Search>Facebook,1,3,0.3333333333333333,"['Instagram', 'Online Display', 'Paid Search', 'Facebook']"
248,Instagram>Online Display>Paid Search>Instagram,1,1,1.0,"['Instagram', 'Online Display', 'Paid Search', 'Instagram']"
249,Instagram>Online Display>Paid Search>Online Display>Instagram>Online Display,1,1,1.0,"['Instagram', 'Online Display', 'Paid Search', 'Online Display', 'Instagram', 'Online Display']"
250,Instagram>Online Video,25,397,0.06297229219143577,"['Instagram', 'Online Video']"
251,Instagram>Online Video>Facebook,6,93,0.06451612903225806,"['Instagram', 'Online Video', 'Facebook']"
252,Instagram>Online Video>Facebook>Instagram>Facebook>Online Video>Facebook>Instagram>Facebook>Online Video>Facebook,1,1,1.0,"['Instagram', 'Online Video', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook', 'Instagram', 'Facebook', 'Online Video', 'Facebook']"
253,Instagram>Online Video>Facebook>Online Video>Facebook,1,3,0.3333333333333333,"['Instagram', 'Online Video', 'Facebook', 'Online Video', 'Facebook']"
254,Instagram>Online Video>Facebook>Online Video>Facebook>Online Video,1,2,0.5,"['Instagram', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Online Video']"
255,Instagram>Online Video>Facebook>Online Video>Facebook>Online Video>Instagram>Online Video>Facebook>Instagram>Online Video>Facebook>Online Video>Facebook,1,1,1.0,"['Instagram', 'Online Video', 'Facebook', 'Online Video', 'Facebook', 'Online Video', 'Instagram', 'Online Video', 'Facebook', 'Instagram', 'Online Video', 'Facebook', 'Online Video', 'Facebook']"
256,Instagram>Online Video>Instagram,1,19,0.05263157894736842,"['Instagram', 'Online Video', 'Instagram']"
257,Instagram>Online Video>Instagram>Facebook>Instagram>Online Video,1,1,1.0,"['Instagram', 'Online Video', 'Instagram', 'Facebook', 'Instagram', 'Online Video']"
258,Instagram>Online Video>Instagram>Facebook>Online Video>Facebook,1,1,1.0,"['Instagram', 'Online Video', 'Instagram', 'Facebook', 'Online Video', 'Facebook']"
259,Instagram>Online Video>Instagram>Online Video,1,4,0.25,"['Instagram', 'Online Video', 'Instagram', 'Online Video']"
260,Instagram>Online Video>Paid Search>Online Video,2,11,0.18181818181818182,"['Instagram', 'Online Video', 'Paid Search', 'Online Video']"
261,Instagram>Online Video>Paid Search>Online Video>Facebook,1,2,0.5,"['Instagram', 'Online Video', 'Paid Search', 'Online Video', 'Facebook']"
262,Instagram>Online Video>Paid Search>Online Video>Paid Search,1,2,0.5,"['Instagram', 'Online Video', 'Paid Search', 'Online Video', 'Paid Search']"
263,Instagram>Paid Search,38,666,0.057057057057057055,"['Instagram', 'Paid Search']"
264,Instagram>Paid Search>Facebook,13,169,0.07692307692307693,"['Instagram', 'Paid Search', 'Facebook']"
265,Instagram>Paid Search>Facebook>Instagram,1,24,0.041666666666666664,"['Instagram', 'Paid Search', 'Facebook', 'Instagram']"
